Liquid Conductivity,Total Concentration,CPP,section,stick,x_lo,x_hi,y_lo,y_hi,default_color,effective_center_x,effective_center_y,top_depth,bottom_depth,mid_depth,top_angle,side_angle,top_depth_adj,bottom_depth_adj,mid_depth_adj,concentration_<12,concentration_<10,concentration_<9,concentration_<8,concentration_<6,concentration_<4
1.76,427.390040469752,8.02292263610315,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98338721857723,156.98338721857723,156.98338721857723,27.81977619748942,30.452979490761543,157.01706760414643,157.01706760414643,157.01706760414643,349.0,349.0,348.0,347.0,338.0,321.0
1.74,404.893768268027,5.99520383693046,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98356262745045,156.98356262745045,156.98356262745045,27.81977619748942,30.452979490761543,157.01724301301965,157.01724301301965,157.01724301301965,419.0,417.0,416.0,412.0,405.0,392.0
1.74,346.838774937901,4.53257790368272,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9838759195522,156.9838759195522,156.9838759195522,27.81977619748942,30.452979490761543,157.0175563051214,157.0175563051214,157.0175563051214,353.0,353.0,351.0,351.0,346.0,337.0
1.74,528.933773751523,5.88235294117647,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98415452708196,156.98415452708196,156.98415452708196,27.81977619748942,30.452979490761543,157.01783491265115,157.01783491265115,157.01783491265115,411.0,408.0,406.0,405.0,399.0,384.0
1.73,375.530784029253,6.06060606060606,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98439128618975,156.98439128618975,156.98439128618975,27.81977619748942,30.452979490761543,157.01807167175895,157.01807167175895,157.01807167175895,330.0,330.0,327.0,326.0,325.0,310.0
1.71,433.339202487881,6.95443645083933,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98464753174886,156.98464753174886,156.98464753174886,27.81977619748942,30.452979490761543,157.01832791731806,157.01832791731806,157.01832791731806,418.0,417.0,416.0,412.0,410.0,388.0
1.76,485.53135257688,6.35838150289017,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98489709654328,156.98489709654328,156.98489709654328,27.81977619748942,30.452979490761543,157.01857748211248,157.01857748211248,157.01857748211248,347.0,346.0,346.0,339.0,336.0,324.0
1.73,333.28839022804,7.09677419354839,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9851466172721,156.9851466172721,156.9851466172721,27.81977619748942,30.452979490761543,157.0188270028413,157.0188270028413,157.0188270028413,310.0,310.0,309.0,309.0,301.0,288.0
1.75,431.085475418985,0.399071330243033,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98550084598938,156.98550084598938,156.98550084598938,27.81977619748942,30.452979490761543,157.01918123155858,157.01918123155858,157.01918123155858,4510.47184698487,4510.47184698487,4510.47184698487,4510.47184698487,4505.47184698487,4492.47184698487
1.73,507.289540961788,0.288086764955092,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98566543753273,156.98566543753273,156.98566543753273,27.81977619748942,30.452979490761543,157.01934582310193,157.01934582310193,157.01934582310193,5901.0,5901.0,5901.0,5899.0,5897.0,5884.0
1.73,356.997356671442,6.22950819672131,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9860038762106,156.9860038762106,156.9860038762106,27.81977619748942,30.452979490761543,157.0196842617798,157.0196842617798,157.0196842617798,305.0,305.0,304.0,301.0,295.0,286.0
1.71,408.276583329038,6.80100755667506,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9862479761676,156.9862479761676,156.9862479761676,27.81977619748942,30.452979490761543,157.0199283617368,157.0199283617368,157.0199283617368,398.0,397.0,395.0,394.0,389.0,370.0
1.72,230.952271046464,5.12820512820513,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98650622978,156.98650622978,156.98650622978,27.81977619748942,30.452979490761543,157.0201866153492,157.0201866153492,157.0201866153492,351.0,351.0,351.0,350.0,347.0,333.0
1.72,372.282610232876,4.21545667447307,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98675362051785,156.98675362051785,156.98675362051785,27.81977619748942,30.452979490761543,157.02043400608704,157.02043400608704,157.02043400608704,428.0,427.0,425.0,425.0,421.0,409.0
1.72,382.098581949718,5.43130990415335,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98710574914483,156.98710574914483,156.98710574914483,27.81977619748942,30.452979490761543,157.02078613471403,157.02078613471403,157.02078613471403,313.0,313.0,313.0,309.0,307.0,296.0
1.72,367.326278998613,7.69230769230769,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98731217125578,156.98731217125578,156.98731217125578,27.81977619748942,30.452979490761543,157.02099255682498,157.02099255682498,157.02099255682498,364.0,364.0,363.0,362.0,357.0,336.0
1.7,1216.19985640424,6.61577608142494,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98755707252576,156.98755707252576,156.98755707252576,27.81977619748942,30.452979490761543,157.02123745809496,157.02123745809496,157.02123745809496,394.0,393.0,390.0,387.0,383.0,367.0
1.71,673.071783900293,6.31578947368421,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98790658159598,156.98790658159598,156.98790658159598,27.81977619748942,30.452979490761543,157.02158696716518,157.02158696716518,157.02158696716518,381.0,380.0,379.0,379.0,371.0,356.0
1.71,871.11198798448,5.48926014319809,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98807051941574,156.98807051941574,156.98807051941574,27.81977619748942,30.452979490761543,157.02175090498494,157.02175090498494,157.02175090498494,421.0,419.0,418.0,415.0,408.0,396.0
1.74,534.191526829166,7.50853242320819,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98830622228388,156.98830622228388,156.98830622228388,27.81977619748942,30.452979490761543,157.02198660785308,157.02198660785308,157.02198660785308,294.0,293.0,292.0,291.0,283.0,271.0
1.71,303.003783002917,6.88935281837161,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98866249898668,156.98866249898668,156.98866249898668,27.81977619748942,30.452979490761543,157.02234288455588,157.02234288455588,157.02234288455588,481.0,479.0,478.0,477.0,471.0,446.0
1.73,648.528045586272,6.64739884393064,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9892602634445,156.9892602634445,156.9892602634445,27.81977619748942,30.452979490761543,157.0229406490137,157.0229406490137,157.0229406490137,1040.0,1038.0,1035.0,1030.0,1016.0,969.0
1.73,537.672203559561,6.88259109311741,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9896244469194,156.9896244469194,156.9896244469194,27.81977619748942,30.452979490761543,157.0233048324886,157.0233048324886,157.0233048324886,496.0,494.0,494.0,490.0,482.0,460.0
1.72,918.811759603188,6.00924499229584,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.98991071952875,156.98991071952875,156.98991071952875,27.81977619748942,30.452979490761543,157.02359110509795,157.02359110509795,157.02359110509795,649.0,649.0,648.0,642.0,636.0,610.0
1.73,518.161412954643,6.99300699300699,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99023292066036,156.99023292066036,156.99023292066036,27.81977619748942,30.452979490761543,157.02391330622956,157.02391330622956,157.02391330622956,431.0,429.0,429.0,425.0,414.0,399.0
1.73,512.979214498906,7.88863109048724,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99049314663552,156.99049314663552,156.99049314663552,27.81977619748942,30.452979490761543,157.0241735322047,157.0241735322047,157.0241735322047,432.0,431.0,430.0,428.0,419.0,397.0
1.71,432.945274720493,5.18018018018018,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9907865342921,156.9907865342921,156.9907865342921,27.81977619748942,30.452979490761543,157.0244669198613,157.0244669198613,157.0244669198613,444.0,444.0,444.0,443.0,438.0,421.0
1.72,495.897222856693,8.84433962264151,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99138409537684,156.99138409537684,156.99138409537684,27.81977619748942,30.452979490761543,157.02506448094604,157.02506448094604,157.02506448094604,848.0,848.0,845.0,836.0,817.0,773.0
1.72,579.299563507694,5.96026490066225,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99155003975298,156.99155003975298,156.99155003975298,27.81977619748942,30.452979490761543,157.02523042532218,157.02523042532218,157.02523042532218,454.0,453.0,450.0,449.0,442.0,426.0
1.71,411.103945519534,6.96022727272727,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99216541544118,156.99216541544118,156.99216541544118,27.81977619748942,30.452979490761543,157.02584580101038,157.02584580101038,157.02584580101038,705.0,704.0,701.0,692.0,679.0,655.0
1.72,350.228267747821,6.38977635782748,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9926812748112,156.9926812748112,156.9926812748112,27.81977619748942,30.452979490761543,157.0263616603804,157.0263616603804,157.0263616603804,313.0,313.0,313.0,312.0,307.0,293.0
1.72,597.175008987948,3.16301703163017,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99286805074786,156.99286805074786,156.99286805074786,27.81977619748942,30.452979490761543,157.02654843631706,157.02654843631706,157.02654843631706,411.0,411.0,409.0,406.0,406.0,398.0
1.71,431.703083007894,5.89970501474926,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99315677779072,156.99315677779072,156.99315677779072,27.81977619748942,30.452979490761543,157.02683716335991,157.02683716335991,157.02683716335991,341.0,339.0,339.0,337.0,336.0,319.0
1.72,921.555229990603,7.88732394366197,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9933746918498,156.9933746918498,156.9933746918498,27.81977619748942,30.452979490761543,157.027055077419,157.027055077419,157.027055077419,357.0,355.0,353.0,348.0,344.0,327.0
1.73,865.107497099635,7.26072607260726,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9936151856356,156.9936151856356,156.9936151856356,27.81977619748942,30.452979490761543,157.0272955712048,157.0272955712048,157.0272955712048,305.0,303.0,302.0,299.0,293.0,281.0
1.72,738.90757176889,9.6514745308311,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9938752841067,156.9938752841067,156.9938752841067,27.81977619748942,30.452979490761543,157.0275556696759,157.0275556696759,157.0275556696759,378.0,373.0,373.0,368.0,362.0,337.0
1.73,991.96303782308,8.69565217391304,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99417377565325,156.99417377565325,156.99417377565325,27.81977619748942,30.452979490761543,157.02785416122245,157.02785416122245,157.02785416122245,394.0,391.0,390.0,384.0,378.0,357.0
1.76,263.676051498938,8.36820083682008,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9944043780626,156.9944043780626,156.9944043780626,27.81977619748942,30.452979490761543,157.0280847636318,157.0280847636318,157.0280847636318,482.0,478.0,476.0,472.0,463.0,438.0
1.73,653.018393523711,7.9646017699115,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99469214473538,156.99469214473538,156.99469214473538,27.81977619748942,30.452979490761543,157.02837253030458,157.02837253030458,157.02837253030458,342.0,339.0,338.0,335.0,334.0,312.0
1.73,1268.59832588571,8.3756345177665,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99489377199902,156.99489377199902,156.99489377199902,27.81977619748942,30.452979490761543,157.02857415756822,157.02857415756822,157.02857415756822,396.0,394.0,394.0,390.0,381.0,361.0
1.75,1142.48960434928,8.49256900212314,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99535901437667,156.99535901437667,156.99535901437667,27.81977619748942,30.452979490761543,157.02903939994587,157.02903939994587,157.02903939994587,474.0,471.0,470.0,464.0,455.0,431.0
1.75,775.274337607447,7.2093023255814,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99559955813345,156.99559955813345,156.99559955813345,27.81977619748942,30.452979490761543,157.02927994370265,157.02927994370265,157.02927994370265,432.0,430.0,428.0,421.0,414.0,399.0
1.73,482.999009601541,9.09090909090909,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99584402863522,156.99584402863522,156.99584402863522,27.81977619748942,30.452979490761543,157.02952441420442,157.02952441420442,157.02952441420442,232.0,231.0,231.0,228.0,222.0,210.0
1.74,196.515094624483,8.51528384279476,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99652677979313,156.99652677979313,156.99652677979313,27.81977619748942,30.452979490761543,157.03020716536233,157.03020716536233,157.03020716536233,919.0,916.0,911.0,904.0,890.0,838.0
1.74,305.463026824979,9.91735537190083,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9967868160713,156.9967868160713,156.9967868160713,27.81977619748942,30.452979490761543,157.0304672016405,157.0304672016405,157.0304672016405,242.0,242.0,241.0,237.0,232.0,218.0
1.72,882.130623074773,7.87172011661808,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99709944632394,156.99709944632394,156.99709944632394,27.81977619748942,30.452979490761543,157.03077983189314,157.03077983189314,157.03077983189314,346.0,343.0,341.0,337.0,330.0,316.0
1.72,406.475053597812,8.71559633027523,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.9974072998733,156.9974072998733,156.9974072998733,27.81977619748942,30.452979490761543,157.0310876854425,157.0310876854425,157.0310876854425,218.0,218.0,218.0,216.0,209.0,199.0
1.71,196.302020615072,8.7719298245614,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99797599731883,156.99797599731883,156.99797599731883,27.81977619748942,30.452979490761543,157.03165638288803,157.03165638288803,157.03165638288803,171.0,171.0,171.0,171.0,167.0,156.0
1.71,630.21619380555,7.61904761904762,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99853879469495,156.99853879469495,156.99853879469495,27.81977619748942,30.452979490761543,157.03221918026415,157.03221918026415,157.03221918026415,421.0,420.0,420.0,417.0,405.0,388.0
1.71,382.625205297595,7.16981132075472,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99879669057336,156.99879669057336,156.99879669057336,27.81977619748942,30.452979490761543,157.03247707614256,157.03247707614256,157.03247707614256,266.0,265.0,265.0,261.0,257.0,246.0
1.71,334.175712721017,7.64331210191083,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99910932789223,156.99910932789223,156.99910932789223,27.81977619748942,30.452979490761543,157.03278971346143,157.03278971346143,157.03278971346143,314.0,314.0,314.0,310.0,305.0,290.0
1.71,1026.30530961893,6.49350649350649,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99936095320746,156.99936095320746,156.99936095320746,27.81977619748942,30.452979490761543,157.03304133877666,157.03304133877666,157.03304133877666,464.0,462.0,457.0,455.0,447.0,432.0
1.71,561.86573684051,6.35451505016722,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99967652029443,156.99967652029443,156.99967652029443,27.81977619748942,30.452979490761543,157.03335690586363,157.03335690586363,157.03335690586363,299.0,299.0,297.0,294.0,292.0,280.0
1.71,234.351042016435,6.66666666666667,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,156.99993038858528,156.99993038858528,156.99993038858528,27.81977619748942,30.452979490761543,157.03361077415448,157.03361077415448,157.03361077415448,270.0,270.0,270.0,269.0,265.0,252.0
1.74,343.307628024481,7.14285714285714,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0010633436447,157.0010633436447,157.0010633436447,27.81977619748942,30.452979490761543,157.0347437292139,157.0347437292139,157.0347437292139,211.0,210.0,210.0,209.0,202.0,195.0
1.77,375.623312338062,5.22875816993464,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.001630582464,157.001630582464,157.001630582464,27.81977619748942,30.452979490761543,157.0353109680332,157.0353109680332,157.0353109680332,307.0,306.0,306.0,305.0,299.0,290.0
1.79,89.4218520445537,5.80110497237569,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00205271271898,157.00205271271898,157.00205271271898,27.81977619748942,30.452979490761543,157.03573309828818,157.03573309828818,157.03573309828818,362.0,362.0,362.0,360.0,360.0,341.0
1.81,201.537009778176,6.13207547169811,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00270360566878,157.00270360566878,157.00270360566878,27.81977619748942,30.452979490761543,157.03638399123798,157.03638399123798,157.03638399123798,212.0,212.0,212.0,212.0,209.0,199.0
1.81,326.350592982214,3.6319612590799,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00295322169438,157.00295322169438,157.00295322169438,27.81977619748942,30.452979490761543,157.03663360726358,157.03663360726358,157.03663360726358,413.0,413.0,413.0,410.0,407.0,398.0
1.81,172.00035005068,4.76190476190476,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0031934358888,157.0031934358888,157.0031934358888,27.81977619748942,30.452979490761543,157.036873821458,157.036873821458,157.036873821458,252.0,252.0,251.0,251.0,250.0,240.0
1.82,336.46357364734,5.79268292682927,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00340003663732,157.00340003663732,157.00340003663732,27.81977619748942,30.452979490761543,157.03708042220651,157.03708042220651,157.03708042220651,328.0,328.0,327.0,326.0,322.0,309.0
1.82,194.770090531367,5.34979423868313,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00364057620496,157.00364057620496,157.00364057620496,27.81977619748942,30.452979490761543,157.03732096177416,157.03732096177416,157.03732096177416,244.0,243.0,243.0,243.0,241.0,230.0
1.82,231.098357768312,4.91228070175439,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00394530452516,157.00394530452516,157.00394530452516,27.81977619748942,30.452979490761543,157.03762569009436,157.03762569009436,157.03762569009436,285.0,285.0,285.0,284.0,280.0,271.0
1.82,215.182395992425,6.71140939597315,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00422842992091,157.00422842992091,157.00422842992091,27.81977619748942,30.452979490761543,157.0379088154901,157.0379088154901,157.0379088154901,299.0,298.0,297.0,297.0,294.0,278.0
1.8,342.266308244926,4.08805031446541,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0045061384112,157.0045061384112,157.0045061384112,27.81977619748942,30.452979490761543,157.0381865239804,157.0381865239804,157.0381865239804,318.0,318.0,318.0,317.0,314.0,305.0
1.82,219.481586429598,3.86100386100386,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00500663947366,157.00500663947366,157.00500663947366,27.81977619748942,30.452979490761543,157.03868702504286,157.03868702504286,157.03868702504286,260.0,259.0,259.0,258.0,256.0,249.0
1.82,329.238263709055,8.86699507389163,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00530541371964,157.00530541371964,157.00530541371964,27.81977619748942,30.452979490761543,157.03898579928884,157.03898579928884,157.03898579928884,203.0,203.0,202.0,200.0,196.0,185.0
1.83,520.758943657777,6.47773279352227,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00554748271594,157.00554748271594,157.00554748271594,27.81977619748942,30.452979490761543,157.03922786828514,157.03922786828514,157.03922786828514,247.0,247.0,246.0,244.0,243.0,231.0
1.83,258.28570579437,7.80487804878049,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0057591587723,157.0057591587723,157.0057591587723,27.81977619748942,30.452979490761543,157.0394395443415,157.0394395443415,157.0394395443415,205.0,205.0,204.0,203.0,200.0,189.0
1.83,195.872007591724,4.98084291187739,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00604147407222,157.00604147407222,157.00604147407222,27.81977619748942,30.452979490761543,157.03972185964142,157.03972185964142,157.03972185964142,261.0,261.0,261.0,259.0,257.0,248.0
1.83,150.63104149942,3.78787878787879,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0063111509366,157.0063111509366,157.0063111509366,27.81977619748942,30.452979490761543,157.0399915365058,157.0399915365058,157.0399915365058,264.0,264.0,264.0,262.0,258.0,254.0
1.83,462.684426128823,7.07070707070707,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0065562482025,157.0065562482025,157.0065562482025,27.81977619748942,30.452979490761543,157.04023663377168,157.04023663377168,157.04023663377168,298.0,297.0,296.0,294.0,290.0,276.0
1.87,210.138648194276,6.84410646387833,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0068146189718,157.0068146189718,157.0068146189718,27.81977619748942,30.452979490761543,157.040495004541,157.040495004541,157.040495004541,263.0,263.0,262.0,262.0,259.0,245.0
1.83,222.16400768382,2.64705882352941,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0071129136333,157.0071129136333,157.0071129136333,27.81977619748942,30.452979490761543,157.0407932992025,157.0407932992025,157.0407932992025,340.0,340.0,340.0,338.0,336.0,331.0
1.83,216.842695517899,5.53846153846154,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00731520877693,157.00731520877693,157.00731520877693,27.81977619748942,30.452979490761543,157.04099559434613,157.04099559434613,157.04099559434613,325.0,325.0,325.0,324.0,323.0,307.0
1.8,316.028980195179,5.078125,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00755788190824,157.00755788190824,157.00755788190824,27.81977619748942,30.452979490761543,157.04123826747744,157.04123826747744,157.04123826747744,257.0,256.0,255.0,254.0,250.0,243.0
1.83,171.580291401353,4.10958904109589,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00776580676822,157.00776580676822,157.00776580676822,27.81977619748942,30.452979490761543,157.04144619233742,157.04144619233742,157.04144619233742,219.0,219.0,218.0,218.0,216.0,210.0
1.81,128.181389859625,3.80952380952381,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00800716951892,157.00800716951892,157.00800716951892,27.81977619748942,30.452979490761543,157.04168755508812,157.04168755508812,157.04168755508812,210.0,210.0,210.0,209.0,208.0,202.0
1.8,197.291382121327,5.99369085173502,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00830918973458,157.00830918973458,157.00830918973458,27.81977619748942,30.452979490761543,157.04198957530377,157.04198957530377,157.04198957530377,317.0,317.0,317.0,315.0,310.0,298.0
1.8,350.798489561202,5.53745928338762,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00857173958423,157.00857173958423,157.00857173958423,27.81977619748942,30.452979490761543,157.04225212515342,157.04225212515342,157.04225212515342,307.0,307.0,306.0,305.0,300.0,290.0
1.81,192.984822241094,6.06060606060606,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0088111200121,157.0088111200121,157.0088111200121,27.81977619748942,30.452979490761543,157.0424915055813,157.0424915055813,157.0424915055813,264.0,264.0,264.0,264.0,262.0,248.0
1.79,203.20398619464,7.75193798449612,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.009031667629,157.009031667629,157.009031667629,27.81977619748942,30.452979490761543,157.0427120531982,157.0427120531982,157.0427120531982,258.0,258.0,257.0,256.0,255.0,238.0
1.77,189.059120966871,4.70588235294118,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.00955139066346,157.00955139066346,157.00955139066346,27.81977619748942,30.452979490761543,157.04323177623266,157.04323177623266,157.04323177623266,596.0,595.0,593.0,588.0,580.0,567.0
1.76,353.399953953972,4.28571428571429,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.009780244785,157.009780244785,157.009780244785,27.81977619748942,30.452979490761543,157.0434606303542,157.0434606303542,157.0434606303542,281.0,280.0,279.0,278.0,273.0,268.0
1.76,632.273376127936,6.31970260223048,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0102454900007,157.0102454900007,157.0102454900007,27.81977619748942,30.452979490761543,157.0439258755699,157.0439258755699,157.0439258755699,269.0,269.0,269.0,266.0,264.0,252.0
1.75,208.799425210901,4.49101796407186,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0105023251039,157.0105023251039,157.0105023251039,27.81977619748942,30.452979490761543,157.04418271067308,157.04418271067308,157.04418271067308,335.0,334.0,334.0,333.0,330.0,319.0
1.73,370.613195060129,5.30973451327434,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.010838395495,157.010838395495,157.010838395495,27.81977619748942,30.452979490761543,157.0445187810642,157.0445187810642,157.0445187810642,340.0,339.0,337.0,337.0,331.0,321.0
1.72,342.785830124557,6.59025787965616,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01110245447433,157.01110245447433,157.01110245447433,27.81977619748942,30.452979490761543,157.04478284004352,157.04478284004352,157.04478284004352,349.0,349.0,349.0,347.0,343.0,326.0
1.74,527.484087788748,4.10094637223975,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01135350014403,157.01135350014403,157.01135350014403,27.81977619748942,30.452979490761543,157.04503388571322,157.04503388571322,157.04503388571322,318.0,317.0,314.0,314.0,313.0,304.0
1.71,341.756260732798,6.90909090909091,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01183703860826,157.01183703860826,157.01183703860826,27.81977619748942,30.452979490761543,157.04551742417746,157.04551742417746,157.04551742417746,275.0,275.0,274.0,274.0,271.0,256.0
1.75,468.782491983599,8.02005012531328,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01207375696168,157.01207375696168,157.01207375696168,27.81977619748942,30.452979490761543,157.04575414253088,157.04575414253088,157.04575414253088,400.0,399.0,399.0,397.0,388.0,367.0
1.7,289.293673560961,6.22837370242215,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.0122935492571,157.0122935492571,157.0122935492571,27.81977619748942,30.452979490761543,157.0459739348263,157.0459739348263,157.0459739348263,290.0,289.0,288.0,286.0,283.0,271.0
1.7,465.117339212561,6.93333333333333,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01256295734674,157.01256295734674,157.01256295734674,27.81977619748942,30.452979490761543,157.04624334291594,157.04624334291594,157.04624334291594,376.0,375.0,374.0,374.0,370.0,349.0
1.67,474.391480107645,6.54911838790932,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01285000537857,157.01285000537857,157.01285000537857,27.81977619748942,30.452979490761543,157.04653039094777,157.04653039094777,157.04653039094777,397.0,397.0,397.0,394.0,385.0,371.0
1.69,634.9552206953,7.08661417322835,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01308599630372,157.01308599630372,157.01308599630372,27.81977619748942,30.452979490761543,157.0467663818729,157.0467663818729,157.0467663818729,382.0,381.0,381.0,377.0,369.0,354.0
1.66,600.293042197669,6.0377358490566,230_4,stick2,0.031,0.061,0.0,0.032,6.0,0.046,0.016,157.01382227844914,157.01382227844914,157.01382227844914,27.81977619748942,30.452979490761543,157.04750266401834,157.04750266401834,157.04750266401834,265.0,265.0,265.0,261.0,258.0,249.0
